 ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202006211530  121  4     1     12     27    139     87    181    138    104    241
202006211600  127  4     1      9     48    141     65    179    163    126    301
202006211630  123  4     2     19     36     97     91    118    157    148    281
202006211700  122  4     1      9     25    106     62    149    185    113    308
202006211730  132  4     2     17     30     93     98    216    154    133    357
202006211800  128  4     1     15     28    157     92    117    111    141    372
202006211830  119  4     2     10     24    136     57     88     96     98    378
202006211900  136  4     2     27     90    118     91    145    163    141    403
202006211930  121  4     1     15     25     89     69    139    129    108    351
202006212000  120  4     1     18     36    116    124    105    125    128    263
202006212030  124  4     2     20     48    171     85    112     93    165    267
202006212100  118  4     1     24     40    112     79    128    106    165    227
202006212130  128  4     2     15     22    178    134    160    168    146    231
202006212200  127  4     1     22     32    144     82    170    125    190    253
202006212230  131  4     2     18     36    106     83    224    180    182    261
202006212300  128  4     1     14     46    149     82    165    145    175    261
202006212330  131  4     2     27     28    100     70    193    247    214    250
202006220000  123  4     2     25     46    115     59    154    143    184    236
202006220030  136  4     2     33     45     83     82    187    224    205    334
202006220100  136  4     2     38     35    143     64    167    130    265    333
202006220130  143  4     3     49     28    111     93    156    229    261    393
202006220200  134  4     2     37     53    101     74    118    136    183    439
202006220230  133  4     1     15     22     72     61    170    190    177    422
202006220300  146  4     2     32     28     87     69    232    250    218    467
202006220330  150  4     1     16     20    101    114    210    273    207    506
202006220400  149  4     2     26     23     54     63    218    211    287    538
202006220430  147  4     1     16     37    111     70    164    167    253    555
202006220500  153  4     2     37     49    116    106    186    184    227    579
202006220530  150  4     2     15     23     60    113    184    207    218    628
202006220600  161  4     3     61     58    118     89    176    212    248    684
202006220630  154  4     2     53     43     81     78    132    149    234    722
202006220700  158  4     2     24     23    123    108    104    171    304    720
202006220730  175  4     2     35     37    136    104    117    171    378    970
202006220800  185  4     2     47     40    105    125    131    254    535    957
202006220830  193  4     2     24     38    130    101    212    191    560   1107
202006220900  194  4     1     24     29     95     78    155    234    663   1091
202006220930  201  4     3     50     48     95     93    179    267    654   1155
202006221000  191  4     1     14     25     62     82    140    222    760    986
202006221030  200  4     3     41     34     84     55    106    204    796   1185
202006221100  206  4     3     26     41     52     83    123    210   1009   1121
202006221130  209  7     2     36     29     97     96    101    234   1102   1044
202006221200  200  4     2     44     58    101     91     84    200    876   1061
202006221230  207  4     3     21     50    103    102    102    231    960   1140
202006221300  204  4     2     37     51     98     91     72    236    974   1039
202006221330  200  4     3     30     56    105     95     76    258    814   1076
202006221400  199  4     2     28     37     82    117     78    268    822   1058
202006221430  210  4     1     12     39     64     70    103    348    986   1151
202006221500  206  4     2     40     55     74    126     85    354    671   1240
202006221530  191  4     2     26     23     71     88     48    314    710   1003
202006221600  193  4     1     12     52     77    102    101    301    684    983
202006221630  186  4     2     13     36    119    117     76    294    589    918
202006221700  192  4     2     33     53     62    114     91    338    554   1058
202006221730  187  4     2     32     59     47     67     92    382    578    913
202006221800  178  4     2     31     45     65    100     64    343    429    922
202006221830  174  4     2     33     46     69    112     80    245    471    858
202006221900  167  4     2     27     55     94    103     65    215    473    721
202006221930  172  7     1     22     41     71    103     85    359    596    576
202006222000  173  7     1     31     82     84     54     88    359    624    586
202006222030  171  4     2     32     83     46     83    103    332    525    647
202006222100  190  7     2     41    107     74     97    108    462    728    654
202006222130  192  4     2     25     73     96     67     86    406    708    861
202006222200  205  7     3     20    123    102     86     95    490    903    842
202006222230  193  4     2     25    101     46     76    110    434    675    899
202006222300  194  4     2     19     91     76     60     93    301    671   1052
202006222330  200  4     2     17     70     87    103     62    339    750   1082
202006230000  192  4     2     16     75     85     77     95    268    646   1061
202006230030  199  4     2     25     91     79     67     69    325    669   1149
202006230100  202  4     3     36     98    150    107     74    283    603   1214
202006230130  185  4     2     24     43     95     85     65    313    500   1024
202006230200  186  4     1     16     89     71     60     69    218    510   1116
202006230230  174  4     2     23     87     54     68     54    236    489    886
202006230300  178  4     2     25     95     91    101     41    252    405    977
202006230330  183  4     3     20     98    118     90     53    205    484   1026
202006230400  186  4     1     15     39    161     47     60    225    538   1068
202006230430  192  4     3     26    145    113     82     53    294    476   1105
202006230500  188  4     2     15    116    112     68     68    250    386   1195
202006230530  176  4     1      8     89     74     73     60    237    329   1084
202006230600  182  4     2     20    107     89     92     59    239    417   1055
202006230630  182  4     1     16     74    164    135     61    282    322   1025
202006230700  182  4     3     17    120     94    115     97    304    312   1040
202006230730  176  4     2     19     63     74     77    111    342    318    958
202006230800  192  4     3     12    121    108     60     87    400    438   1104
202006230830  171  4     2     13     77     77     51     76    379    336    844
202006230900  188  4     2     15    167    182    106     71    246    358   1059
202006230930  183  4     2     15     70    135    164     90    304    387    949
202006231000  180  4     1     16     70     76     85     67    351    436    929
202006231030  193  4     2     20    104    176    104     81    344    520   1020
202006231100  182  4     3     20    108    117     68     74    288    412    972
202006231130  181  4     2     10     67     84     46     82    367    380   1040
202006231200  184  4     3     17    124    190     93     64    198    329   1107
202006231230  191  4     2     11     89    225     65     72    435    303   1084
202006231300  182  4     2     10     97    144     92     83    276    277   1118
202006231330  175  4     2     11     99    130     85     56    380    307    859
202006231400  176  4     1     12     84    137     65     79    321    275    980
202006231430  170  4     1      9     59    122     45     45    400    174    956
202006231500  158  4     1      8     61     83     72     48    227    226    833
202006231530  165  4     1      9     93    190     82     94    353    246    660
202006231600  146  4     2      8     77    112     62     58    183    203    644
202006231630  164  4     3     12    125    227     45     44    309    273    648
202006231700  155  4     2     15     83    210     81     55    246    214    598
202006231730  142  4     1     15     92    190    120     72    201    134    443
202006231800  141  4     2     10     87    160     58     59    254    174    433
202006231830  146  4     1      7     85    176     86     61    295    172    462
202006231900  139  4     1      8     37    140     74     96    312    151    410
202006231930  144  4     2     10    158    164     60     69    347    136    357
202006232000  142  4     2     13    107    202    110     73    299    131    342
202006232030  137  9     2      7     50    201     73     87    335    129    326
202006232100  149  4     2      9    101    245    115     81    340    161    346
202006232130  131  4     2      7     77    159     69     53    211    182    318
202006232200  149  9     2     10    106    165     51     78    474    184    333
202006232230  145  4     1      7     68    159     87     50    344    203    400
202006232300  145  4     2      5     42    201    118     55    326    172    405
202006232330  148  4     2     10     82    235     78     57    323    215    375
202006240000  144  4     1      9     74    169     94     62    264    204    433
202006240030  142  4     1      4     60    137     91     42    335    194    398
202006240100  131  4     2      5     54    121     62     43    192    211    386
202006240130  127  4     2      7     76    111     80     36    151    178    377
202006240200  140  4     1      6     26    150     84     53    302    207    395
202006240230  133  4     1      6     77    121     62     36    267    162    372
202006240300  140  4     2      9     56    161    100     33    232    206    429
202006240330  145  4     1      7     53    269     77     39    247    193    422
202006240400  130  4     1      6     66    169     66     27    184    178    357
202006240430  129  4     1      4     27    171     95     31    134    174    394
202006240500  131  4     1      6     31     95     98     26    198    236    374
202006240530  127  4     2      9     23    140    110     37    103    190    393
202006240600  130  4     1      8     39    250    124     29    144    125    340
202006240630  128  4     1      8     32    254    108     38    123    134    323
202006240700  124  4     1      4     30    211    120     32    134    105    317
202006240730  127  4     1      7     19    277    122     42    119    118    306
202006240800  121 15     1      8     40    265    119     33     96     90    260
202006240830  114  4     1      4     38    190     88     38     97    129    236
202006240900  121 15     1      5     35    296    122     28     89    116    228
202006240930  110  4     1      6     47    114    105     33     78    122    253
202006241000  120  4     1      5     16    206    125     29    133    140    250
202006241030  117  4     2      4     20    237    136     27     89    101    239
202006241100  113  4     1      5     23    134    130     39     95    123    246
202006241130  112  4     1      4     19    181     84     33     97    119    250
202006241200  117  4     1      6     19    222    134     51     73    118    226
202006241230  115  4     1      7     23    168    114     47     81    148    244
202006241300  112  4     1      5     23    173     93     33     81    111    269
202006241330  118 15     1      7     14    264    120     39    105     71    247
202006241400  114  4     1      8     27    159    122     42     72    138    246
202006241430  111  4     1      6     27    140     94     34     66    130    272
202006241500  118  4     1      7     30    200    115     31     85    110    288
202006241530  122  4     2      6     21    236    180     57     86     78    265
202006241600  111  4     1      6     25    117    128     56     82    112    244
202006241630  114  4     1      6     50    178    133     41     76    103    232
202006241700  114  4     1      9     20    191     99     46     94    144    204
202006241730  103  4     1      5     25     97    100     36     79    108    209
202006241800  102  4     1      3     12    124     93     34     59    131    188
202006241830  112 15     1      5     17    270    112     41     99     88    160
202006241900  103  4     1      4     17    132    108     44    114    101    142
202006241930   99  4     1      4     13    124    114     42     81     94    138
202006242000  105 15     1      4     29    174    137     47     68     91    142
202006242030  106 15     1      4     21    218    110     43     70     83    151
202006242100  106 15     1      6     15    172    147     46     91    104    122
202006242130   99  4     0      6     14    120     82     55    108     96    129
202006242200  102 13     1      5     21    142    143     41     71    113    113
202006242230   99  7     0      4     11    109    122     41     76    123    123
202006242300  106 15     0      5     11    155    145     45    123    107    110
202006242330  100  7     0      3     12    118    107     33     99    136    119
202006250000  105 13     0      4     16    143    145     56    108    116    101
202006250030   96 15     1      2     13    127     67     42     82    116    126
202006250100  103  7     1      6     11     98    124     38     84    156    146
202006250130  100  7     1      4     17    128    100     38     75    135    129
202006250200  106  4     1      3     10    119    136     58     91    136    145
202006250230  104  4     0      7     14    133     80     41     99    153    154
202006250300  102  7     1      7     15     95     79     40     87    161    161
202006250330  102  4     1      5     17    121     94     33     77    146    147
202006250400  106  7     1      7     11     66    109     30    112    182    179
202006250430  101  4     1      6     14     62     85     46     83    160    179
202006250500  113  7     1      5     27    115    113     39     82    229    181
202006250530  118  7     1      5     14    150    144     62     81    213    197
202006250600  113  7     1      4     18    115    103     25    139    222    173
202006250630  110  7     0      4     12     74     92     55     93    252    178
202006250700  120  7     1      7     21    132    107     57    130    263    179
202006250730  104  7     1      4     12     89     97     46     77    199    153
202006250800  108  7     1      6     10     63    115     53    102    231    153
202006250830  113  7     1      3     12    106    122     64    137    215    146
202006250900  103  7     0      5     13     92     98     63     89    159    147
202006250930  110  7     1      5     19    127     94     61    125    211    122
202006251000  103  7     0      4     18     51    117     57    125    173    129
202006251030  113  7     1      8     12    100    160     58    126    204    140
202006251100  109  7     1      3      5     77     86     98    162    188    133
202006251130  113  7     1      3      7     87    146     69    140    194    160
202006251200  118  7     1      3     30    118    114     61    173    224    166
202006251230  112  7     0      3     11     49    110     71    137    231    187
202006251300  115  4     1      5      8     75    140     63    176    183    188
202006251330  124  9     1      4     11    108    123     69    261    182    216
202006251400  120  9     1      2      7     56     79     58    296    194    221
202006251430  124  9     1      4      5     74     88     83    289    227    203
202006251500  129  9     1      5     13     61    136     85    346    199    210
202006251530  147  9     0      7     13     80    105     87    592    271    222
202006251600  141  9     1      4     18     93    130     78    469    236    229
202006251630  163  9     1      4      6     68    132    122    847    280    247
202006251700  160  9     0      6     14     77     86     94    810    337    209
202006251730  171  9     1      4     16     64    120    140    964    336    220
202006251800  156  9     1      4     16     72    118    118    638    347    218
202006251830  158  9     1      6     15     59     60    143    679    388    249
202006251900  155  7     1      4     14     82    150    106    446    495    242
202006251930  157  9     1      7     10     69    111    155    610    377    240
202006252000  150  9     1      5     12     56     79    143    500    368    275
202006252030  143  9     1      5     12    101     94    107    497    259    233
202006252100  146  9     1      3     13     77    108     64    411    395    287
202006252130  154  9     1      5     14     60    100    161    540    287    346
202006252200  149  9     1      5     13     71    145     91    405    345    318
202006252230  146  9     1      4     13     55     77    125    484    334    265
202006252300  148  9     1      4      9     63    104     97    581    273    248
202006252330  138  9     1      3     17     46     72     94    498    256    231
202006260000  143  9     1      4     14     36     94     96    445    326    286
202006260030  146  9     1      6      7     51     63     68    483    375    298
202006260100  138  9     1      5     14     40     91     82    388    357    244
202006260130  134  9     1      4     15     43     54     65    380    320    248
202006260200  148  9     1      4     16     78    106     96    459    347    269
202006260230  137  9     1      4     18     38     85     99    417    308    219
202006260300  133  9     1      3     15     43     88     90    336    333    214
202006260330  134  9     1      5     15     47     83    122    415    258    192
202006260400  127  9     1      4     19     54     76     74    355    279    159
202006260430  142  9     1      4     18     51     80     87    493    339    200
202006260500  141  9     2      5     14     62     83     53    521    315    202
202006260530  133  9     1      4      6     41     65     64    436    303    197
202006260600  134  9     1      6      8     82    128     59    412    281    157
202006260630  130  9     1      4     13     41     62     60    412    291    190
202006260700  134  9     1      6     13     67     81     76    416    288    191
202006260730  136  9     2      6     11     54    108     74    415    325    176
202006260800  136  9     1      6     11     60    101     65    449    263    201
202006260830  126  9     2      8     15     50     57     65    427    206    177
202006260900  133  9     1      4      8     73     77    120    380    291    174
202006260930  127  9     2      6     11     33    118     83    330    264    173
202006261000  140  9     1      4     13     47     85    121    528    288    188
202006261030  142  9     1      7     15     59     87    147    521    277    174
202006261100  140  9     1      4     21     42     79    124    424    361    205
202006261130  153  9     2      5     10     57     92    112    676    336    197
202006261200  138  9     1      5     15     58     52    135    460    320    204
202006261230  134  9     1      5     14     40     74    123    401    285    201
202006261300  140  9     2      6      5     35     80     98    429    392    198
202006261330  143  9     1      4     13     39     77    121    542    303    220
202006261400  144  9     1      5     11     36     94    201    529    271    216
202006261430  145  9     2      5     12     63    105    157    550    261    214
202006261500  156  9     1      8     16     46    102    182    777    219    205
202006261530  160  9     1     10     11     58    118    224    755    227    234
202006261600  146  9     2      9     16     64    108    221    605    196    199
202006261630  163  9     2      5      8     37     88    355    696    343    223
202006261700  166  9     2      7     14     64    161    447    643    254    213
202006261730  164  9     1     10     20     56    128    398    678    245    222
202006261800  170  9     2     11      8     44     92    527    716    272    231
202006261830  179  9     1      8     14     70    111    676    736    287    241
202006261900  190  9     1      5     16     92    110    744    890    258    242
202006261930  201  9     1      8     13     71    155    685   1183    291    250
202006262000  194  9     2      6     13     55    124    804    910    335    254
202006262030  188  9     1     12     13     78     86    787    971    256    261
202006262100  155  9     1      8     17     71     83    454    558    240    198
202006262130  149  9     1      8     17     62    110    395    450    207    184
202006262200  148  9     1     12     12     88    109    373    480    188    180
202006262230  158  9     1      7     11     63    156    441    634    188    196
202006262300  153  9     2     10      6     63    111    399    499    219    216
202006262330  154  9     1      8      7     57    118    431    451    286    188
202006270000  140  9     1      6     21     40    139    248    362    225    222
202006270030  147  9     1     10     21     70     98    237    426    309    218
202006270100  140  9     1     11     13     63     98    239    314    271    258
202006270130  157  9     1     12     13     55    119    322    500    260    312
202006270200  150  9     1     16     17     55    110    355    364    228    328
202006270230  151  9     1     12     14     55     99    348    428    215    327
202006270300  153  9     1     13     16     53    113    362    476    208    333
202006270330  149 11     1     14     12     82     75    407    393    179    291
202006270400  150 11     1     15     11     55     80    444    366    167    346
202006270430  151 11     2     12     15     56    151    361    355    178    338
202006270500  149  9     1     19     21     39    106    325    400    195    345
202006270530  150 11     1      9     12     69     98    404    355    188    315
202006270600  145  9     1      8     15     83    116    330    376    196    237
202006270630  142  9     1      8     18     86    120    291    373    166    265
202006270700  149 11     1     11     13     47    146    414    334    207    260
202006270730  149  9     1     22     22     38     74    410    418    191    285
202006270800  146  9     1     12      6     63    132    349    389    182    241
202006270830  142  9     1      9     13     47     90    359    416    148    246
202006270900  142 11     1     12     13     68    113    344    341    142    261
202006270930  142  9     1     12     14     63    124    349    387    135    258
202006271000  147 11     1      8     14     43    100    444    338    196    265
202006271030  149  9     1     12     11     76    121    356    472    162    239
202006271100  152  9     1     11     16     49    115    454    464    166    258
202006271130  152  9     2     16     19     82    132    399    450    156    267
202006271200  146 11     2     21     16     66    112    386    366    154    265
202006271230  138  9     1     15     15     38     70    313    321    174    282
202006271300  139  4     2     25     22     52    121    226    293    191    325
202006271330  144  9     1     19     16     59     99    299    421    152    298
202006271400  132  4     1     12     17     60     95    236    275    158    286
202006271430  132  4     1     15     16     75     66    269    236    171    274
202006271500  123  4     1     16     17     57     67    132    242    172    276
202006271530  135  4     1      9     13     87    126    205    219    196    308
202006271600  134 11     2     21     19     49     81    317    249    161    262
202006271630  133  4     1     19     17     52    103    261    243    176    267
202006271700  136  4     1     19     18     44     82    258    284    202    287
202006271730  141  9     1     22     34     72     96    225    417    167    281
202006271800  140 11     2     39     39     54    141    300    243    174    262
202006271830  135  9     2     21     19     68     86    237    362    191    239
202006271900  122  9     1     18     22     54     75    165    250    139    232
202006271930  122  9     2     15     21     59     90    161    267    134    217
202006272000  134  9     1     21     19     46     62    269    371    196    209
202006272030  133  9     2     20     21     52     95    241    365    200    173
202006272100  133  9     3     42     37     64    155    210    390    131    151
202006272130  132  9     2     13     20     49    129    229    345    165    185
202006272200  133  9     1     17     29     56    118    270    291    202    166
202006272230  137  9     1     11     18     70    100    284    406    187    156
202006272300  143  9     1     20     23     49    117    217    510    257    174
202006272330  134  9     2     10     10     54     70    227    445    182    182
202006280000  141  9     3     48     62     73    152    208    350    201    177
202006280030  133  9     1     28     35     48    100    184    325    225    176
202006280100  141  9     2     17     30     72     76    208    447    234    190
202006280130  134  9     2     14     28     32     96    230    386    148    222
202006280200  145  9     2     34     40     98    117    248    472    227    195
202006280230  122  9     2     15     14     40     94    131    287    164    200
202006280300  115  9     3     13     27     64     97     82    226    125    214
202006280330  125  9     2     26     45     61     90    117    281    151    225
202006280400  119  4     3     19     48     48     94    116    212    138    223
202006280430  116  9     2     19     31     45     90    107    241    129    197
202006280500  120  9     2     16     36     42     88    173    311    125    163
202006280530  112  9     2     15     45     33     95    108    206    149    160
202006280600  117  9     2     23     37     42     84    113    314    128    146
202006280630  116  9     3     36     60     64     79    105    229    137    156
202006280700  123  9     2     24     57     80     79     91    298    178    153
202006280730  121  9     2     21     29     57    130    113    281    155    155
202006280800  110  9     4     17     44     38     69    117    239    114    153
202006280830  124  9     3     19     49     48    101     90    355    166    142
202006280900  128  9     3     18     52     62    131    106    390    161    124
202006280930  127  9     2     13     30     33     84    139    465    128    144
202006281000  122  9     3     22     28     60    103     73    348    172    123
202006281030  124  9     3     21     32     47     94    161    377    136    121
202006281100  114  9     3     22     54     65    110    106    204    150    116
202006281130  117  9     3     17     66     56    131     70    262    144    128
202006281200  115  9     3     18     50     35     85    131    271    139    126
202006281230  114  9     5     17     72     76    147    109    189    108    118
202006281300  104  9     3     18     52     57    114     99    151     75    118
202006281330  109  9     5     18     85     36    121     95    156     98    134
202006281400  105  9     4     20     36     48     87     94    211     80    130
202006281430  110  9     3     19     31     62     99     82    220    111    149
202006281500  111  9     8     25     56     68     93     94    224     98    128
202006281530  114  9     5     18     36     69    103    121    248    108    131
202006281600  124  9     6     13     77     70     84    168    357    115    109
202006281630  122  9     4     17     48     77    104    136    320    148    109
202006281700  128  9     4     12     48     56     96    149    391    191    110
202006281730  142  9     5     23    100     62    121    158    567    165    119
202006281800  143  9     6     31     66     74     97    248    529    166    117
202006281830  150  9     6     26     84    101     91    235    671    174    124
202006281900  155  9     6     22     58     70    188    288    614    194    126
202006281930  146  9     5     18     42     71    104    205    565    244    140
202006282000  150  9     4     20    135    104    132    210    432    267    151
202006282030  149  9     8     20     51     84    140    202    609    184    164
202006282100  166  9     6     20     67     83    162    253    660    323    227
202006282130  155  9     3     20     51     55    106    254    509    255    262
202006282200  173  9     4     24    104     87    172    373    599    307    311
202006282230  183  9     9     25     64     65    141    354    826    347    368
202006282300  184  9     5     29    105     98    146    215    738    407    416
202006282330  182  4     7     16     59    105    145    330    500    436    525
202006290000  170  4     6     24     61    115    114    279    417    329    509
202006290030  179  4     4     22     89     65    155    244    513    376    604
202006290100  185  4     9     28     75    103    136    278    530    351    700
202006290130  183  4    10     37     63     78    112    251    365    461    750
202006290200  190  4    10     32     86    119    123    261    572    364    742
202006290230  183  4     7     43     99    100    147    207    410    418    692
202006290300  199  4     9     29     41     59    149    468    651    433    748
202006290330  217  4     8     31     71    102    215    538    753    455    832
202006290400  211  4     7     19     46     84    232    562    709    435    827
202006290430  213  4     6     21     49     79    202    661    594    407    953
202006290500  217  4    11     33     76    118    196    666    618    416    919
202006290530  230  4     7     42     77    120    156    870    680    560    893
202006290600  228  4     9     73     76    127    266    835    647    417    948
202006290630  245  4     5     44     61     69    241   1055    726    568   1096
202006290700  260  9     7     44     35    115    332   1034   1148    666    990
202006290730  251 11     6     44     90    139    308   1409    660    603    806
202006290800  257 11     8     50    106    140    229   1331    759    809    806
202006290830  261 11     8     56    101    124    337   1065    865    876    920
202006290900  258 11    18     63     97    188    373   1331    708    627    893
202006290930  246 11     6     55     80    107    336   1225    773    587    793
202006291000  255 11     7     68     75    147    476   1262    753    663    737
202006291030  221  9     9     42     38     74    315    748    759    566    627
202006291100  235 11     9     50     53    151    439   1014    814    451    619
202006291130  240 11     6     40     37    130    317   1056    847    616    670
202006291200  246 11     4     74     96    203    369    957    902    633    648
202006291230  225 11     7     58     36    108    152    908    624    585    775
202006291300  218 11     7     50     60    101    298    820    678    486    560
202006291330  216 11     5     63     53    103    295    899    605    379    571
202006291400  212 11     7     61     69    116    257    773    496    444    638
202006291430  230 11     6     65     90    136    317    941    801    470    626
202006291500  224 11     7     75     46    184    253    878    675    546    592
202006291530  221 11     7     99     81    119    366    853    429    527    610
202006291600  211  9    10     98     45    106    216    642    662    516    599
202006291630  201 11     8     58     73    122    210    662    529    421    480
202006291700  206  9     5     75     61    195    212    554    658    535    445
202006291730  220  9    11    106     84    181    339    680    776    503    478
202006291800  213  9     5     84     62    102    251    647    796    574    419
202006291830  210 11     9     86     50    120    265    715    694    518    417
202006291900  209 11     7     79     67    155    303    599    588    564    451
202006291930  210  9    12     97     98    154    321    638    705    487    337
202006292000  228  9     7     73     53    166    226    975   1103    371    424
202006292030  217  9     9    110     90    116    249    806    842    450    398
202006292100  242 11    11     90     96     57    286   1452   1015    454    403
202006292130  235 11     7     81     66    158    295   1155    913    602    354
202006292200  221 11     7    100     71    123    245   1062    776    441    339
202006292230  223  9    13    183    100    180    268    674    798    707    349
202006292300  246  9     7    141     77    122    481   1126   1144    498    375
202006292330  250 11    15    135    128    203    526   1261    802    491    441
202006300000  260 11    17    230    118    199    486   1564    976    431    410
202006300030  249 11     9    116    104    194    492   1239    861    550    429
202006300100  258 11     8    166    167    246    558   1272    973    511    421
202006300130  260 11    15    134    135    198    269   1504   1400    454    417
202006300200  237 11     9    126     73    210    386   1114    779    539    386
202006300230  224 11    11    238    159    123    378    851    684    390    404
202006300300  235 11     5    112    106    144    499   1015    782    501    403
202006300330  226  9    13    187    114    205    488    610    739    479    437
202006300400  218 11     9    141     92    141    242    882    811    415    445
202006300430  225 11    11    103    115    150    440   1048    620    407    376
202006300500  217 11     8    107    141     77    459    803    537    491    375
202006300530  210  9     8    159    189    169    329    596    644    401    354
202006300600  211 11    14    182    156    108    331    808    563    360    345
202006300630  250 11     9    120    182    178    384   1579    881    361    385
202006300700  226 11     9    133    156    146    412    928    653    383    383
202006300730  226 11    11    196    234    229    310   1030    547    396    301
202006300800  229 11    12    127    163    181    337   1276    545    383    289
202006300830  247 11     8    102    114    109    316   1912    663    431    284
202006300900  239 11    11    201    184    176    245   1460    789    341    265
202006300930  228 11     8    215    149    190    275   1080    697    431    290
202006301000  230 11     7    133    203    137    285   1417    750    317    265
202006301030  233 11     7    161    176    214    309   1138    862    393    309
202006301100  233 11     5    127    110    144    237   1497    655    401    271
202006301130  232 11    11    150    235    195    276   1145    733    474    278
202006301200  254 11     8    157    168    186    237   1944    699    452    260
202006301230  245 11     8    244    361    144    243   1277    859    481    238
202006301300  224 11     5    137    190    153    259   1161    771    411    222
202006301330  232 11     8    138    151    166    247   1427    754    353    251
202006301400  241 11     8    290    259    120    215   1475    913    322    234
202006301430  234  9    11    175    212    235    264   1092   1113    344    240
202006301500  252 11     7    156    414    297    331   1356    856    441    256
202006301530  226 11     7    156    280    211    167   1166    768    299    236
202006301600  219 11     6    159    193    275    194    838    739    447    274
202006301630  226 11     6    155    240    203    177    985    885    462    253
202006301700  221 11     9    234    374    148    202    865    745    393    256
202006301730  206 11    10    202    259    126    230    697    651    355    269
202006301800  224 11     6    157    376    198    170    990    816    344    227
202006301830  206  9    12    216    302    205    191    578    719    349    225
202006301900  193  9     9    226    200    149    223    452    647    332    215
202006301930  183 11     9    149    208    139    136    574    448    269    216
202006302000  194 11     8    123    213    167    179    723    497    307    242
202006302030  201  9    10    194    221    221    185    603    636    337    255
202006302100  201 11     8    203    187    131    235    790    520    321    232
202006302130  198 11    12    209    301    111    150    616    527    347    262
202006302200  208  9     9    157    285    188    137    577    868    415    256
202006302230  235 11    12    367    505    176    124    889    869    352    279
202006302300  232  9    11    256    376    201    141    858    987    404    284
202006302330  220  9     8    173    286    107    168    727    873    525    304
